A, Mass Sum Yield, Uncert Total
 147, 1.4500e+00, 2.3635e-01
 148, 1.0565e+00, 2.0357e-01
 149, 6.9550e-01, 1.5297e-01
 150, 4.9410e-01, 1.2511e-01
 151, 3.3620e-01, 1.0449e-01
 152, 2.1930e-01, 7.4120e-02
 153, 1.2490e-01, 4.6950e-02
 154, 7.4100e-02, 3.0410e-02
 155, 4.5600e-02, 1.7420e-02
 156, 2.2900e-02, 1.1280e-02
 157, 1.3300e-02, 8.3300e-03
 158, 6.4000e-03, 6.3900e-03
 159, 3.3000e-03, 2.2200e-03
 160, 1.3000e-03, 1.3000e-03
 161, 7.0000e-04, 7.0000e-04
 162, 6.0000e-04, 6.0000e-04
 163, 2.0000e-04, 2.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 2.0000e-04, 2.0000e-04
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
  14.55 MeV.
  61, 1.0000e-04, 1.0000e-04
  62, 0.0000e+00, 0.0000e+00
  64, 1.0000e-04, 1.0000e-04
  65, 0.0000e+00, 0.0000e+00
  68, 5.0000e-04, 5.0000e-04
  69, 0.0000e+00, 0.0000e+00
  70, 3.0000e-04, 3.0000e-04
  71, 4.0000e-04, 4.0000e-04
  72, 1.0000e-03, 1.0000e-03
  73, 2.1000e-03, 2.1000e-03
  74, 6.1000e-03, 4.2300e-03
  75, 1.2400e-02, 6.7500e-03
  76, 2.3700e-02, 1.0770e-02
  77, 3.9700e-02, 1.8100e-02
  78, 7.3600e-02, 2.1430e-02
  79, 1.3060e-01, 4.4010e-02
  80, 2.1820e-01, 6.4300e-02
  81, 3.0470e-01, 7.5950e-02
  82, 4.5600e-01, 1.0761e-01
  83, 7.1330e-01, 1.4451e-01
  84, 1.1352e+00, 2.1100e-01
  85, 1.4452e+00, 2.0573e-01
  86, 1.9428e+00, 2.2327e-01
  87, 2.4941e+00, 2.4905e-01
  88, 3.3534e+00, 2.6270e-01
  89, 3.9591e+00, 2.5544e-01
  90, 4.5607e+00, 2.3991e-01
  91, 4.6730e+00, 2.3879e-01
  92, 5.2856e+00, 2.9711e-01
  93, 5.4761e+00, 3.3223e-01
  94, 5.8188e+00, 3.2432e-01
  95, 5.5868e+00, 3.3867e-01
  96, 5.5798e+00, 3.0685e-01
  97, 5.4335e+00, 2.4804e-01
  98, 5.4904e+00, 2.0080e-01
  99, 5.1549e+00, 2.3155e-01
 100, 4.8285e+00, 3.3885e-01
 101, 4.0374e+00, 3.3211e-01
 102, 3.3543e+00, 3.1845e-01
 103, 2.6467e+00, 2.8485e-01
 104, 2.0272e+00, 2.4018e-01
 105, 1.5311e+00, 1.7198e-01
 106, 1.3021e+00, 1.4700e-01
 107, 1.1593e+00, 1.2756e-01
 108, 1.1688e+00, 1.2281e-01
 109, 1.1725e+00, 1.4217e-01
 110, 1.2467e+00, 1.3760e-01
 111, 1.2544e+00, 1.4636e-01
 112, 1.3224e+00, 1.6259e-01
 113, 1.3615e+00, 1.8192e-01
 114, 1.4349e+00, 2.0528e-01
 115, 1.3689e+00, 1.7406e-01
 116, 1.3969e+00, 1.7709e-01
 117, 1.3474e+00, 1.7244e-01
 118, 1.3311e+00, 1.7475e-01
 119, 1.2635e+00, 1.3410e-01
 120, 1.2420e+00, 1.6467e-01
 121, 1.1296e+00, 1.2331e-01
 122, 1.0987e+00, 1.2817e-01
 123, 1.0471e+00, 1.1833e-01
 124, 1.0481e+00, 1.1311e-01
 125, 1.0318e+00, 1.1107e-01
 126, 1.1366e+00, 1.3026e-01
 127, 1.3565e+00, 1.6334e-01
 128, 1.8037e+00, 2.0140e-01
 129, 2.3244e+00, 3.0320e-01
 130, 3.0435e+00, 3.1790e-01
 131, 3.9966e+00, 3.7043e-01
 132, 4.9288e+00, 3.4360e-01
 133, 5.4803e+00, 2.4209e-01
 134, 5.9615e+00, 2.3445e-01
 135, 6.1425e+00, 2.8708e-01
 136, 6.1114e+00, 3.5743e-01
 137, 5.5846e+00, 3.5279e-01
 138, 5.3649e+00, 3.2785e-01
 139, 4.9481e+00, 2.9267e-01
 140, 4.7873e+00, 2.7226e-01
 141, 4.6161e+00, 2.3239e-01
 142, 4.3956e+00, 2.7050e-01
 143, 3.6495e+00, 2.4938e-01
 144, 3.1052e+00, 2.2978e-01
 145, 2.4273e+00, 2.1253e-01
 146, 1.8866e+00, 2.2808e-01
 147, 1.4517e+00, 2.2014e-01
 148, 1.0192e+00, 1.8853e-01
 149, 6.7300e-01, 1.2536e-01
 150, 4.7330e-01, 1.1200e-01
 151, 3.1770e-01, 8.1900e-02
 152, 2.0590e-01, 6.1870e-02
 153, 1.2450e-01, 3.7950e-02
 154, 7.1100e-02, 2.0830e-02
 155, 4.0500e-02, 1.6720e-02
 156, 2.3100e-02, 1.1270e-02
 157, 1.1700e-02, 5.4500e-03
 158, 6.1000e-03, 4.5200e-03
 159, 2.6000e-03, 2.6000e-03
 160, 6.0000e-04, 6.0000e-04
 161, 5.0000e-04, 5.0000e-04
 162, 1.0000e-04, 1.0000e-04
 163, 4.0000e-04, 4.0000e-04
 164, 3.0000e-04, 3.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
 167, 1.0000e-04, 1.0000e-04
 168, 0.0000e+00, 0.0000e+00
 170, 1.0000e-04, 1.0000e-04
 171, 0.0000e+00, 0.0000e+00
 174, 0.0000e+00, 0.0000e+00
  15.91 MeV.
  65, 1.0000e-04, 1.0000e-04
  67, 1.0000e-04, 1.0000e-04
  68, 2.0000e-04, 2.0000e-04
  69, 3.0000e-04, 3.0000e-04
  70, 6.0000e-04, 6.0000e-04
  71, 8.0000e-04, 8.0000e-04
  72, 1.3000e-03, 1.3000e-03
  73, 3.4000e-03, 3.4000e-03
  74, 6.5000e-03, 4.3900e-03
  75, 9.8000e-03, 7.5900e-03
  76, 2.3500e-02, 1.2020e-02
  77, 4.5200e-02, 1.5880e-02
  78, 7.7500e-02, 2.7930e-02
  79, 1.2470e-01, 3.8810e-02
  80, 2.2020e-01, 5.3810e-02
  81, 3.0150e-01, 8.0070e-02
  82, 4.5050e-01, 1.0137e-01
  83, 7.0310e-01, 1.3802e-01
  84, 1.1140e+00, 1.8302e-01
  85, 1.4568e+00, 2.1903e-01
  86, 1.9768e+00, 2.5423e-01
  87, 2.4774e+00, 2.3491e-01
  88, 3.3232e+00, 2.7806e-01
  89, 3.8424e+00, 2.5569e-01
  90, 4.4828e+00, 2.7689e-01
  91, 4.6409e+00, 2.7205e-01
  92, 5.1496e+00, 3.2671e-01
  93, 5.3027e+00, 3.1996e-01
  94, 5.6413e+00, 3.2896e-01
  95, 5.3628e+00, 2.7333e-01
  96, 5.5438e+00, 2.6146e-01
  97, 5.3818e+00, 1.9573e-01
  98, 5.4232e+00, 2.4388e-01
  99, 5.0984e+00, 2.7315e-01
 100, 4.7385e+00, 3.9752e-01
 101, 3.9975e+00, 3.5734e-01
 102, 3.3665e+00, 3.5527e-01
 103, 2.6297e+00, 3.1680e-01
 104, 2.0344e+00, 2.1685e-01
 105, 1.6177e+00, 1.5310e-01
 106, 1.3965e+00, 1.5807e-01
 107, 1.2923e+00, 1.2192e-01
 108, 1.2879e+00, 1.5806e-01
 109, 1.2917e+00, 1.9059e-01
 110, 1.3846e+00, 1.7245e-01
 111, 1.3952e+00, 2.0254e-01
 112, 1.4672e+00, 2.2448e-01
 113, 1.5021e+00, 2.2365e-01
 114, 1.5809e+00, 2.2107e-01
 115, 1.5331e+00, 2.2464e-01
 116, 1.5434e+00, 2.1277e-01
 117, 1.5034e+00, 2.2064e-01
 118, 1.4772e+00, 2.2500e-01
 119, 1.4072e+00, 2.1041e-01
 120, 1.3541e+00, 1.7668e-01
 121, 1.2685e+00, 1.7896e-01
 122, 1.2238e+00, 1.6148e-01
 123, 1.2108e+00, 1.5633e-01
 124, 1.1630e+00, 1.3947e-01
 125, 1.1508e+00, 1.1716e-01
 126, 1.2427e+00, 1.2398e-01
 127, 1.4552e+00, 1.5061e-01
 128, 1.8802e+00, 2.2707e-01
 129, 2.3755e+00, 2.6844e-01
 130, 3.0215e+00, 3.3683e-01
 131, 3.9607e+00, 3.8463e-01
 132, 4.8246e+00, 3.5238e-01
 133, 5.4018e+00, 2.8575e-01
 134, 5.8660e+00, 2.4568e-01
 135, 6.1243e+00, 2.3463e-01
 136, 6.0038e+00, 2.7227e-01
 137, 5.3919e+00, 3.1168e-01
 138, 5.1620e+00, 3.1989e-01
 139, 4.7418e+00, 2.8980e-01
 140, 4.6707e+00, 2.7289e-01
 141, 4.4691e+00, 2.5845e-01
 142, 4.2547e+00, 3.0565e-01
 143, 3.5325e+00, 2.7781e-01
 144, 2.9592e+00, 2.2646e-01
 145, 2.3980e+00, 2.0738e-01
 146, 1.8980e+00, 2.2277e-01
 147, 1.4348e+00, 2.0236e-01
 148, 1.0117e+00, 1.8697e-01
 149, 6.8020e-01, 1.2445e-01
 150, 4.6750e-01, 9.4120e-02
 151, 3.0940e-01, 7.4860e-02
 152, 1.9580e-01, 5.1750e-02
 153, 1.1260e-01, 3.4370e-02
 154, 6.6200e-02, 2.3560e-02
 155, 3.8000e-02, 1.2650e-02
 156, 2.2500e-02, 1.1590e-02
 157, 1.0900e-02, 5.7000e-03
 158, 4.6000e-03, 3.8800e-03
 159, 2.9000e-03, 2.9000e-03
 160, 1.6000e-03, 1.6000e-03
 161, 9.0000e-04, 9.0000e-04
 162, 7.0000e-04, 7.0000e-04
 163, 2.0000e-04, 2.0000e-04
 164, 2.0000e-04, 2.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 1.0000e-04, 1.0000e-04
 168, 0.0000e+00, 0.0000e+00
 169, 0.0000e+00, 0.0000e+00
  18.27 MeV.
  56, 1.0000e-04, 1.0000e-04
  57, 0.0000e+00, 0.0000e+00
  60, 1.0000e-04, 1.0000e-04
  62, 0.0000e+00, 0.0000e+00
  65, 1.0000e-04, 1.0000e-04
  66, 5.0000e-04, 5.0000e-04
  67, 0.0000e+00, 0.0000e+00
  68, 1.0000e-04, 1.0000e-04
  69, 9.0000e-04, 9.0000e-04
  70, 9.0000e-04, 9.0000e-04
  71, 1.0000e-03, 1.0000e-03
  72, 2.5000e-03, 2.5000e-03
  73, 4.8000e-03, 3.9000e-03
  74, 9.2000e-03, 5.1700e-03
  75, 1.5200e-02, 7.1000e-03
  76, 2.8500e-02, 1.5160e-02
  77, 4.6000e-02, 1.8450e-02
  78, 8.3900e-02, 2.5910e-02
  79, 1.3460e-01, 3.4880e-02
  80, 2.1790e-01, 5.3950e-02
  81, 2.9290e-01, 6.0260e-02
  82, 4.5580e-01, 8.3400e-02
  83, 6.9400e-01, 9.5960e-02
  84, 1.1161e+00, 1.2645e-01
  85, 1.4117e+00, 1.4370e-01
  86, 1.8849e+00, 1.3614e-01
  87, 2.4090e+00, 1.5281e-01
  88, 3.1828e+00, 2.1308e-01
  89, 3.6241e+00, 2.5339e-01
  90, 4.2442e+00, 2.6785e-01
  91, 4.4463e+00, 2.9341e-01
  92, 4.9439e+00, 3.8189e-01
  93, 5.0743e+00, 3.8408e-01
  94, 5.4281e+00, 3.9518e-01
  95, 5.1738e+00, 3.4540e-01
  96, 5.2485e+00, 3.0917e-01
  97, 5.1411e+00, 2.5707e-01
  98, 5.1399e+00, 2.4167e-01
  99, 4.8952e+00, 2.0466e-01
 100, 4.6073e+00, 2.6275e-01
 101, 3.9151e+00, 2.9729e-01
 102, 3.3381e+00, 2.6726e-01
 103, 2.6969e+00, 2.5970e-01
 104, 2.1650e+00, 2.2517e-01
 105, 1.7747e+00, 1.7185e-01
 106, 1.5908e+00, 1.6905e-01
 107, 1.5063e+00, 1.8177e-01
 108, 1.5552e+00, 1.9759e-01
 109, 1.5732e+00, 2.0610e-01
 110, 1.6853e+00, 2.2908e-01
 111, 1.6808e+00, 2.1706e-01
 112, 1.8013e+00, 2.7555e-01
 113, 1.8561e+00, 2.5288e-01
 114, 1.9575e+00, 2.5254e-01
 115, 1.8655e+00, 2.7157e-01
 116, 1.9160e+00, 2.8082e-01
 117, 1.8380e+00, 2.5763e-01
 118, 1.8163e+00, 2.6027e-01
 119, 1.7399e+00, 2.3599e-01
 120, 1.6751e+00, 2.2087e-01
 121, 1.5426e+00, 2.0690e-01
 122, 1.4985e+00, 2.0610e-01
 123, 1.4344e+00, 1.9132e-01
 124, 1.3998e+00, 1.5568e-01
 125, 1.3771e+00, 1.3062e-01
 126, 1.4592e+00, 1.2602e-01
 127, 1.6773e+00, 1.6353e-01
 128, 2.0847e+00, 1.9952e-01
 129, 2.5593e+00, 2.3033e-01
 130, 3.1792e+00, 2.8939e-01
 131, 3.9512e+00, 2.6566e-01
 132, 4.7640e+00, 2.4226e-01
 133, 5.2468e+00, 2.4175e-01
 134, 5.5415e+00, 2.2670e-01
 135, 5.8609e+00, 3.0788e-01
 136, 5.7386e+00, 3.6325e-01
 137, 5.1592e+00, 3.6335e-01
 138, 4.8732e+00, 3.4653e-01
 139, 4.5886e+00, 3.4661e-01
 140, 4.4175e+00, 3.3776e-01
 141, 4.1857e+00, 2.6840e-01
 142, 3.8499e+00, 3.0798e-01
 143, 3.1541e+00, 1.8162e-01
 144, 2.7194e+00, 1.5350e-01
 145, 2.1722e+00, 1.4141e-01
 146, 1.7230e+00, 1.4344e-01
 147, 1.2722e+00, 1.3055e-01
 148, 9.0620e-01, 1.1172e-01
 149, 6.1120e-01, 8.0630e-02
 150, 4.2030e-01, 7.9480e-02
 151, 2.7770e-01, 5.4580e-02
 152, 1.8200e-01, 3.8710e-02
 153, 1.0820e-01, 3.5070e-02
 154, 6.6400e-02, 1.9680e-02
 155, 3.7900e-02, 1.5600e-02
 156, 2.3400e-02, 1.2920e-02
 157, 1.1200e-02, 6.5400e-03
 158, 6.2000e-03, 4.1000e-03
 159, 4.4000e-03, 3.6600e-03
 160, 1.9000e-03, 1.9000e-03
 161, 9.0000e-04, 9.0000e-04
 162, 8.0000e-04, 8.0000e-04
 163, 7.0000e-04, 7.0000e-04
 164, 3.0000e-04, 3.0000e-04
 165, 1.0000e-04, 1.0000e-04
 166, 5.0000e-04, 5.0000e-04
 167, 1.0000e-04, 1.0000e-04
 168, 0.0000e+00, 0.0000e+00
 169, 0.0000e+00, 0.0000e+00
 170, 0.0000e+00, 0.0000e+00
 171, 1.0000e-04, 1.0000e-04
 174, 0.0000e+00, 0.0000e+00
 176, 1.0000e-04, 1.0000e-04
 179, 0.0000e+00, 0.0000e+00
