A, Mass Sum Yield, Uncert Total

  2.07e-007 MeV.
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
 169, 0.0000e+00, 0.0000e+00
  15.91 MeV.
  69, 1.0000e-04, 1.0000e-04
  70, 1.0000e-04, 1.0000e-04
  71, 3.0000e-04, 3.0000e-04
  72, 1.0000e-03, 1.0000e-03
  73, 1.4000e-03, 1.4000e-03
  74, 3.1000e-03, 3.1000e-03
  75, 5.4000e-03, 4.1900e-03
  76, 1.2300e-02, 8.6900e-03
  77, 1.6400e-02, 8.3100e-03
  78, 3.5900e-02, 1.1530e-02
  79, 6.3800e-02, 1.9240e-02
  80, 1.2060e-01, 3.9960e-02
  81, 1.6830e-01, 4.9260e-02
  82, 2.8220e-01, 6.5160e-02
  83, 4.0760e-01, 9.9150e-02
  84, 6.2930e-01, 1.0711e-01
  85, 8.4700e-01, 1.4626e-01
  86, 1.2422e+00, 1.4833e-01
  87, 1.5684e+00, 1.9453e-01
  88, 2.1690e+00, 2.4548e-01
  89, 2.7399e+00, 2.8237e-01
  90, 3.4906e+00, 2.6556e-01
  91, 3.8246e+00, 2.3465e-01
  92, 4.4694e+00, 2.7129e-01
  93, 4.6998e+00, 3.1537e-01
  94, 5.1342e+00, 3.5510e-01
  95, 5.1931e+00, 2.9241e-01
  96, 5.4112e+00, 3.1359e-01
  97, 5.1976e+00, 3.1347e-01
  98, 5.3855e+00, 2.2777e-01
  99, 5.6637e+00, 2.7024e-01
 100, 5.7243e+00, 2.1566e-01
 101, 5.2053e+00, 2.9221e-01
 102, 4.8544e+00, 2.8086e-01
 103, 4.0979e+00, 2.7160e-01
 104, 3.3611e+00, 3.0131e-01
 105, 2.5799e+00, 2.5886e-01
 106, 2.0283e+00, 2.2575e-01
 107, 1.5682e+00, 1.9572e-01
 108, 1.3522e+00, 1.9296e-01
 109, 1.2220e+00, 2.1631e-01
 110, 1.2382e+00, 2.1083e-01
 111, 1.2371e+00, 2.1710e-01
 112, 1.3113e+00, 2.4790e-01
 113, 1.3317e+00, 2.4452e-01
 114, 1.3915e+00, 2.5398e-01
 115, 1.4377e+00, 2.6680e-01
 116, 1.4559e+00, 2.5886e-01
 117, 1.3938e+00, 2.5672e-01
 118, 1.3831e+00, 2.5985e-01
 119, 1.3468e+00, 2.6865e-01
 120, 1.3239e+00, 2.3914e-01
 121, 1.2235e+00, 2.1901e-01
 122, 1.1954e+00, 2.1047e-01
 123, 1.1473e+00, 1.9959e-01
 124, 1.1288e+00, 2.1360e-01
 125, 1.1053e+00, 1.9040e-01
 126, 1.1552e+00, 1.7372e-01
 127, 1.2726e+00, 1.4233e-01
 128, 1.5926e+00, 2.0220e-01
 129, 2.0005e+00, 1.9682e-01
 130, 2.6852e+00, 2.7723e-01
 131, 3.4704e+00, 2.6220e-01
 132, 4.5158e+00, 2.8415e-01
 133, 5.5579e+00, 3.5165e-01
 134, 6.2235e+00, 2.4558e-01
 135, 5.8237e+00, 2.2748e-01
 136, 5.7670e+00, 2.9888e-01
 137, 5.5444e+00, 2.5376e-01
 138, 5.3016e+00, 3.3026e-01
 139, 4.7842e+00, 2.9608e-01
 140, 4.7438e+00, 3.1296e-01
 141, 4.5138e+00, 2.7866e-01
 142, 4.4510e+00, 2.7404e-01
 143, 4.0262e+00, 2.7514e-01
 144, 3.5868e+00, 2.8387e-01
 145, 2.8033e+00, 2.6873e-01
 146, 2.3028e+00, 2.2604e-01
 147, 1.8650e+00, 2.1086e-01
 148, 1.4526e+00, 1.7842e-01
 149, 1.0199e+00, 1.4137e-01
 150, 7.2740e-01, 1.1549e-01
 151, 4.8830e-01, 8.3090e-02
 152, 3.4270e-01, 8.0860e-02
 153, 2.2560e-01, 5.6950e-02
 154, 1.3930e-01, 3.6580e-02
 155, 7.8100e-02, 2.8340e-02
 156, 4.6300e-02, 1.7710e-02
 157, 2.7300e-02, 1.2460e-02
 158, 1.6400e-02, 7.6900e-03
 159, 7.8000e-03, 5.7200e-03
 160, 4.4000e-03, 3.4400e-03
 161, 2.8000e-03, 2.0800e-03
 162, 1.6000e-03, 1.6000e-03
 163, 6.0000e-04, 6.0000e-04
 164, 3.0000e-04, 3.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
  18.27 MeV.
  69, 1.0000e-04, 1.0000e-04
  70, 3.0000e-04, 3.0000e-04
  71, 3.0000e-04, 3.0000e-04
  72, 6.0000e-04, 6.0000e-04
  73, 1.2000e-03, 1.2000e-03
  74, 3.0000e-03, 3.0000e-03
  75, 5.2000e-03, 4.4100e-03
  76, 1.4000e-02, 6.3300e-03
  77, 1.9300e-02, 9.3300e-03
  78, 3.8700e-02, 1.6520e-02
  79, 7.0200e-02, 2.5510e-02
  80, 1.2250e-01, 3.5780e-02
  81, 1.8130e-01, 4.3100e-02
  82, 2.8860e-01, 6.7990e-02
  83, 4.1680e-01, 8.1100e-02
  84, 6.2680e-01, 1.2839e-01
  85, 8.1890e-01, 1.2118e-01
  86, 1.1856e+00, 1.4289e-01
  87, 1.5026e+00, 1.6884e-01
  88, 2.0713e+00, 1.8748e-01
  89, 2.5699e+00, 1.7889e-01
  90, 3.2877e+00, 2.1979e-01
  91, 3.5529e+00, 2.1592e-01
  92, 4.1550e+00, 2.7186e-01
  93, 4.3771e+00, 3.0950e-01
  94, 4.8026e+00, 3.4125e-01
  95, 4.8300e+00, 3.3547e-01
  96, 5.0707e+00, 3.5174e-01
  97, 4.8420e+00, 3.0425e-01
  98, 5.1096e+00, 2.6794e-01
  99, 5.3287e+00, 2.0231e-01
 100, 5.3413e+00, 2.1464e-01
 101, 4.9484e+00, 2.7240e-01
 102, 4.5998e+00, 2.9878e-01
 103, 3.9796e+00, 2.7710e-01
 104, 3.3148e+00, 3.0005e-01
 105, 2.6673e+00, 2.8128e-01
 106, 2.2046e+00, 2.3009e-01
 107, 1.8177e+00, 1.8659e-01
 108, 1.6979e+00, 1.5571e-01
 109, 1.6129e+00, 1.6625e-01
 110, 1.7184e+00, 2.1123e-01
 111, 1.6914e+00, 2.1688e-01
 112, 1.8075e+00, 2.2047e-01
 113, 1.8571e+00, 2.7164e-01
 114, 1.9186e+00, 2.7205e-01
 115, 1.9710e+00, 2.7467e-01
 116, 2.0050e+00, 2.7365e-01
 117, 1.9167e+00, 2.6134e-01
 118, 1.9195e+00, 2.8276e-01
 119, 1.8780e+00, 2.6227e-01
 120, 1.8379e+00, 2.4853e-01
 121, 1.6844e+00, 2.4777e-01
 122, 1.6639e+00, 2.1043e-01
 123, 1.5794e+00, 2.0060e-01
 124, 1.5360e+00, 1.8274e-01
 125, 1.5057e+00, 1.5870e-01
 126, 1.5135e+00, 1.4489e-01
 127, 1.5995e+00, 1.5713e-01
 128, 1.8707e+00, 1.7185e-01
 129, 2.2441e+00, 2.3917e-01
 130, 2.8054e+00, 2.4801e-01
 131, 3.5805e+00, 2.9685e-01
 132, 4.4682e+00, 3.1894e-01
 133, 5.3086e+00, 3.2376e-01
 134, 5.7880e+00, 2.2648e-01
 135, 5.4884e+00, 2.2379e-01
 136, 5.3954e+00, 2.4899e-01
 137, 5.1264e+00, 3.2918e-01
 138, 4.8867e+00, 3.5136e-01
 139, 4.3849e+00, 2.9634e-01
 140, 4.3176e+00, 3.3502e-01
 141, 4.1159e+00, 3.0427e-01
 142, 4.0360e+00, 2.6340e-01
 143, 3.5944e+00, 2.6194e-01
 144, 3.2172e+00, 1.9860e-01
 145, 2.4997e+00, 1.7725e-01
 146, 2.0373e+00, 1.4953e-01
 147, 1.6513e+00, 1.7450e-01
 148, 1.2657e+00, 1.5730e-01
 149, 9.0860e-01, 1.1534e-01
 150, 6.5200e-01, 1.3026e-01
 151, 4.4870e-01, 8.3090e-02
 152, 3.1030e-01, 7.3720e-02
 153, 2.0850e-01, 4.3570e-02
 154, 1.3270e-01, 3.8180e-02
 155, 7.6300e-02, 2.4530e-02
 156, 4.2900e-02, 1.2580e-02
 157, 2.6100e-02, 1.1390e-02
 158, 1.5400e-02, 8.9800e-03
 159, 5.6000e-03, 4.6300e-03
 160, 3.5000e-03, 3.5000e-03
 161, 1.7000e-03, 1.7000e-03
 162, 1.1000e-03, 1.1000e-03
 163, 8.0000e-04, 8.0000e-04
 164, 2.0000e-04, 2.0000e-04
 165, 1.0000e-04, 1.0000e-04
 166, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
